alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-5248.0	Cluster-14684.0	-3.21671173466879	None	GO:0003779	intracellular protein transport, protein	Putative protein Networked (NET), actin-binding (NAB)
Cluster-2.48248	Cluster-3554.44413	-2.60418052532666	None	None	Fasciclin-like arabinogalactan protein	Putative FAS1 domain-containing protein
Cluster-2.59785	Cluster-892.0	3.49088007752397	GO:0008113, GO:0006979, GO:0030091, GO:0055114	GO:0008113, GO:0006979, GO:0030091, GO:0055114	Putative peptide-methionine (S)-S-oxide reductase	Putative peptide-methionine (S)-S-oxide reductase
Cluster-2.38392	Cluster-3554.21758	-3.29067595848478	None	None	None	None
Cluster-2.32787	Cluster-3554.39154	4.1443457159866	None	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	None	Belongs to the small heat shock protein (HSP20) family
Cluster-2.61082	Cluster-3554.34003	-2.73024853345169	GO:0016021	GO:0016021	hypothetical protein	hypothetical protein
Cluster-2.41981	Cluster-5366.0	2.70584193386424	None	None	hypothetical protein	hypothetical protein
Cluster-1888.0	Cluster-13912.0	3.64130868662558	None	None	hypothetical protein	hypothetical protein
Cluster-2.27647	Cluster-3554.25021	-2.82488400840645	None	GO:0009535, GO:0016021	None	NB-ARC_domain
Cluster-2.46949	Cluster-3554.33047	-2.89506068430728	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901361,GO:1901575	GO:0003676, GO:0004519, GO:0006308, GO:0090305	endonuclease	Putative nuclease S(1)
Cluster-1376.9	Cluster-9668.0	3.51550569320022	GO:0016021, GO:0005506, GO:0005524, GO:0016709, GO:0016868, GO:0020037, GO:0005975, GO:0044550, GO:0055114	GO:0016021, GO:0005506, GO:0016709, GO:0020037, GO:0044550, GO:0055114	Putative cytochrome P450	Putative cytochrome P450
Cluster-2.38456	Cluster-3554.30121	2.70311846882939	None	None	glycosyl hydrolase family 10 protein	glycosyl hydrolase family 10 protein
Cluster-2.49940	Cluster-3554.43683	-3.71053537349972	None	None	Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism	Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism
Cluster-2.28982	Cluster-3554.3268	2.62446203252345	None	None	None	None
Cluster-2.56602	Cluster-3554.18889	-2.62202389534641	GO:0005829, GO:0004854, GO:0005506, GO:0009055, GO:0010293, GO:0016614, GO:0050660, GO:0051537, GO:0009115, GO:0055114	GO:0005829, GO:0004854, GO:0005506, GO:0009055, GO:0010293, GO:0016614, GO:0050660, GO:0051537, GO:0009115, GO:0055114	Putative oxidoreductase	Putative oxidoreductase
Cluster-2.62478	Cluster-9335.1	3.09932507797597	GO:0005737, GO:0046914, GO:0030001, GO:0046916	None	Putative TNFR/NGFR cysteine-rich region	transposition, RNA-mediated
Cluster-2.53689	Cluster-3554.41619	-2.52948091087224	None	None	F-box protein	Putative F-box domain-containing protein
Cluster-3518.0	Cluster-3554.41755	-2.54509299288791	GO:0016020, GO:0051087	GO:0016020, GO:0051087	hypothetical protein	hypothetical protein
Cluster-8010.0	Cluster-3554.37231	-4.47695477641333	GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005365,GO:0005366,GO:0005402,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015166,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0015791,GO:0015798,GO:0015850,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0023052,GO:0034219,GO:0034220,GO:0042995,GO:0044464,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090406,GO:0098655,GO:0098660,GO:0098662,GO:0120025,GO:1901618,GO:1902600,GO:1904659	GO:0006950,GO:0006995,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042594,GO:0043562,GO:0050896,GO:0051716,GO:0071496	Autophagy_protein_Atg8_ubiquitin_like	Belongs to the ATG8 family
Cluster-3962.0	Cluster-3554.32902	-3.33639846435185	None	None	hypothetical protein	hypothetical protein
Cluster-2.62165	Cluster-3554.44560	-7.28328129624127	None	None	BEST Arabidopsis thaliana protein match is Protein of	BEST Arabidopsis thaliana protein match is Protein of
Cluster-5465.3	Cluster-3554.1489	-3.47330296472281	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	belongs to the protein kinase superfamily	belongs to the protein kinase superfamily
Cluster-10689.1	Cluster-3554.6187	-2.99807944383823	GO:0000122,GO:0000228,GO:0000785,GO:0000790,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0006996,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0008134,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009526,GO:0009527,GO:0009536,GO:0009707,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009941,GO:0009987,GO:0010019,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016020,GO:0016043,GO:0016070,GO:0016589,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019867,GO:0023052,GO:0031010,GO:0031090,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031967,GO:0031968,GO:0031969,GO:0031974,GO:0031975,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0035064,GO:0042170,GO:0042393,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0046483,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0051716,GO:0060255,GO:0060322,GO:0065007,GO:0070013,GO:0070603,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0098588,GO:0098805,GO:0140030,GO:0140034,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1904949,GO:2000112,GO:2000113,GO:2001141	GO:0003677, GO:0008270, GO:0016740	embryonic placenta development	Putative transcription factor & chromatin remodeling DDT family
Cluster-816.0	Cluster-3554.7755	-2.50991315943306	None	None	F-box protein	F-box protein
Cluster-6887.0	Cluster-14404.0	-3.02215796174936	GO:0004553, GO:0005975	GO:0004553, GO:0005975	Putative chitinase	Putative chitinase
Cluster-2.52513	Cluster-3554.40330	3.60069590802118	None	GO:0016301, GO:0030247, GO:0016310	Receptor-like protein kinase	hypothetical protein
Cluster-2.46131	Cluster-3554.32676	5.1550567190464	GO:0000156,GO:0000160,GO:0001101,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0007154,GO:0007165,GO:0007275,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009735,GO:0009736,GO:0009755,GO:0009888,GO:0009889,GO:0009966,GO:0009987,GO:0010015,GO:0010033,GO:0010035,GO:0010073,GO:0010074,GO:0010075,GO:0010082,GO:0010380,GO:0010468,GO:0010492,GO:0010556,GO:0010646,GO:0019219,GO:0019222,GO:0019827,GO:0022622,GO:0023051,GO:0023052,GO:0031323,GO:0031326,GO:0031537,GO:0032501,GO:0032502,GO:0032870,GO:0035556,GO:0040008,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048364,GO:0048367,GO:0048507,GO:0048509,GO:0048580,GO:0048583,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051193,GO:0051239,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071368,GO:0071495,GO:0080022,GO:0080036,GO:0080050,GO:0080090,GO:0080113,GO:0090056,GO:0098727,GO:0099402,GO:0140110,GO:1901401,GO:1901463,GO:1901700,GO:1903506,GO:1905392,GO:2000026,GO:2000112,GO:2000241,GO:2000280,GO:2001141	GO:0000156,GO:0000160,GO:0001101,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0007154,GO:0007165,GO:0007275,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009735,GO:0009736,GO:0009755,GO:0009888,GO:0009889,GO:0009966,GO:0009987,GO:0010015,GO:0010033,GO:0010035,GO:0010073,GO:0010074,GO:0010075,GO:0010082,GO:0010380,GO:0010468,GO:0010492,GO:0010556,GO:0010646,GO:0019219,GO:0019222,GO:0019827,GO:0022622,GO:0023051,GO:0023052,GO:0031323,GO:0031326,GO:0031537,GO:0032501,GO:0032502,GO:0032870,GO:0035556,GO:0040008,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048364,GO:0048367,GO:0048507,GO:0048509,GO:0048580,GO:0048583,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051193,GO:0051239,GO:0051252,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071368,GO:0071495,GO:0080022,GO:0080036,GO:0080050,GO:0080090,GO:0080113,GO:0090056,GO:0098727,GO:0099402,GO:0140110,GO:1901401,GO:1901463,GO:1901700,GO:1903506,GO:1905392,GO:2000026,GO:2000112,GO:2000241,GO:2000280,GO:2001141	Transcriptional activator that binds specific DNA sequence	Transcriptional activator that binds specific DNA sequence
Cluster-2.6384	Cluster-3554.37270	-2.51682478832177	GO:0000165,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004707,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005773,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009987,GO:0010468,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019222,GO:0019538,GO:0023014,GO:0023052,GO:0035556,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	None	Mitogen-activated protein kinase	Mitogen-activated protein kinase
Cluster-2.57336	Cluster-3554.42592	-2.58332049609924	GO:0000325,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031090,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098588,GO:0098805	GO:0000325,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031090,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098588,GO:0098805	ABC transporter C family member	ABC transporter C family member
Cluster-2.15717	Cluster-3554.26285	-3.16199763333573	None	None	Belongs to the disease resistance NB-LRR family	Belongs to the disease resistance NB-LRR family
Cluster-2.47421	Cluster-3554.35067	-3.38471281638686	None	None	TdcA1-ORF2 protein	Zinc finger MYM-type protein 1-like
Cluster-2.52276	Cluster-3494.0	3.58966534521911	None	None	hypothetical protein	hypothetical protein
Cluster-1313.0	Cluster-3554.42410	-3.02330951454932	None	None	hypothetical protein	hypothetical protein
Cluster-2.9865	Cluster-3554.27483	-2.59326272939596	None	GO:0000166, GO:0003723, GO:0046872	None	Putative transcription factor C3H family
Cluster-169.0	Cluster-13744.0	-2.72100509293475	GO:0005886	GO:0005886	hypothetical protein	hypothetical protein
Cluster-2.14117	Cluster-3554.8346	2.74220245107207	None	None	None	None
Cluster-2.17684	Cluster-3554.37068	-3.51297690704064	None	None	None	None
Cluster-3247.0	Cluster-3554.10469	-2.92605749062553	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0016020,GO:0023052,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0016020,GO:0023052,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944	Belongs to the disease resistance NB-LRR family	Belongs to the disease resistance NB-LRR family
Cluster-2.36008	Cluster-3554.22303	2.54606305644112	GO:0000271,GO:0001101,GO:0003674,GO:0003824,GO:0005488,GO:0005536,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0006073,GO:0006091,GO:0006112,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0008194,GO:0008466,GO:0009058,GO:0009059,GO:0009250,GO:0009266,GO:0009269,GO:0009409,GO:0009414,GO:0009415,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0010035,GO:0015980,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0030246,GO:0031668,GO:0033554,GO:0033692,GO:0034637,GO:0034645,GO:0035251,GO:0036094,GO:0042221,GO:0042631,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0046527,GO:0048029,GO:0050896,GO:0051716,GO:0055114,GO:0070417,GO:0070887,GO:0071214,GO:0071229,GO:0071462,GO:0071465,GO:0071496,GO:0071704,GO:0104004,GO:1901576,GO:1901700,GO:1901701	None	Late_nodulin_protein	Late_nodulin_protein
Cluster-4743.0	Cluster-3462.0	2.59776492900259	GO:0005634, GO:0003677, GO:0006351, GO:0006355	GO:0005634, GO:0003677, GO:0006351, GO:0006355	Putative transcription factor NAM family	Putative transcription factor NAM family
Cluster-2.6551	Cluster-3554.6042	-2.61298414544013	None	None	RESISTANCE protein	RESISTANCE protein
Cluster-2.221	Cluster-3554.32019	-2.94533406599841	None	None	None	None
Cluster-2.1573	Cluster-3554.30392	-2.61855477624924	None	None	Belongs to the peptidase A1 family	Belongs to the peptidase A1 family
Cluster-2.9650	Cluster-3554.1101	-2.58503853563108	None	None	Protein POLLEN DEFECTIVE IN GUIDANCE	Protein POLLEN DEFECTIVE IN GUIDANCE
Cluster-2.20847	Cluster-3336.0	4.09739578665761	GO:0000302,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006417,GO:0006950,GO:0006979,GO:0008150,GO:0009266,GO:0009314,GO:0009408,GO:0009416,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009636,GO:0009642,GO:0009644,GO:0009889,GO:0009891,GO:0009893,GO:0009941,GO:0009987,GO:0010035,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031967,GO:0031975,GO:0032268,GO:0032270,GO:0033554,GO:0034248,GO:0034250,GO:0034605,GO:0042221,GO:0042493,GO:0042542,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043335,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045727,GO:0046677,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051716,GO:0060255,GO:0065007,GO:0080090,GO:1901700,GO:2000112	GO:0000302,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006417,GO:0006950,GO:0006979,GO:0008150,GO:0009266,GO:0009314,GO:0009408,GO:0009416,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009636,GO:0009642,GO:0009644,GO:0009889,GO:0009891,GO:0009893,GO:0009941,GO:0009987,GO:0010035,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031967,GO:0031975,GO:0032268,GO:0032270,GO:0033554,GO:0034248,GO:0034250,GO:0034605,GO:0042221,GO:0042493,GO:0042542,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043335,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0045727,GO:0046677,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051716,GO:0060255,GO:0065007,GO:0080090,GO:1901700,GO:2000112	Belongs to the ClpA ClpB family	Belongs to the ClpA ClpB family
Cluster-2.50626	Cluster-3554.11007	-2.86784775677032	GO:0000302,GO:0001101,GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006950,GO:0006979,GO:0008150,GO:0010035,GO:0010193,GO:0042221,GO:0042493,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0046677,GO:0046872,GO:0050896,GO:1901700	GO:0005509	calcium-binding protein	Putative EF-hand domain pair protein
Cluster-3703.0	Cluster-9085.1	-3.42196651116512	GO:0008233, GO:0008289, GO:0006508, GO:0006869	GO:0008233, GO:0008289, GO:0006508, GO:0006869	Putative plant lipid transfer protein/Par allergen	Putative plant lipid transfer protein/Par allergen
Cluster-2.57009	Cluster-418.0	2.87481567342423	None	None	Inactive receptor kinase	Inactive receptor kinase
Cluster-1379.0	Cluster-6654.0	-2.80475596314067	None	None	hypothetical protein	hypothetical protein
Cluster-10874.1	Cluster-7752.1	3.44203250105014	GO:0000165,GO:0000302,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004707,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0010035,GO:0010468,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019222,GO:0019538,GO:0023014,GO:0023052,GO:0035556,GO:0036211,GO:0042221,GO:0042493,GO:0042542,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0046677,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0140096,GO:1901564,GO:1901700	GO:0000165,GO:0000302,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004707,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0010035,GO:0010468,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019222,GO:0019538,GO:0023014,GO:0023052,GO:0035556,GO:0036211,GO:0042221,GO:0042493,GO:0042542,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0046677,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0140096,GO:1901564,GO:1901700	Mitogen-activated protein kinase	Mitogen-activated protein kinase
Cluster-2.61179	Cluster-5576.0	2.53592178271806	GO:0005782, GO:0016021, GO:0006457	GO:0005782, GO:0016021, GO:0006457	Putative small heat shock protein HSP20	Putative small heat shock protein HSP20
Cluster-2.20523	Cluster-3554.26338	-2.72965810498927	None	None	None	None
Cluster-2.60400	Cluster-3554.22376	2.56491690236336	GO:0009507, GO:0016021, GO:0008568, GO:0048255	GO:0009507, GO:0016021, GO:0008568, GO:0048255	Putative tetratricopeptide-like helical domain, pentacotripeptide-repeat region of PROPR	Putative tetratricopeptide-like helical domain, pentacotripeptide-repeat region of PROPR
Cluster-2.5258	Cluster-3554.30842	-2.85223438648312	None	None	None	hypothetical protein
Cluster-2.41506	Cluster-3554.45415	4.55046465296798	None	None	Transposase family tnp2	Transposase family tnp2
Cluster-5371.0	Cluster-6598.0	3.0461713687425	None	None	hypothetical protein	hypothetical protein
Cluster-10747.0	Cluster-9520.0	-2.84752328074927	None	GO:0000164, GO:0004864, GO:0009966, GO:0043086, GO:0043666	Protein phosphatase inhibitor	Putative protein phosphatase inhibitor 2 (IPP-2)
Cluster-2.4229	Cluster-3554.32285	-3.45122256680444	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	GO:0016021, GO:0004674, GO:0005524, GO:0030246, GO:0006468, GO:0048544	G-type lectin S-receptor-like serine threonine-protein kinase	Putative protein kinase RLK-Pelle-DLSV family
Cluster-2.61380	Cluster-3554.30642	-4.15989914667664	None	None	TMV resistance protein N-like	TMV resistance protein N-like
Cluster-6193.0	Cluster-3554.66	3.7346816686398	None	None	hypothetical protein	None
