alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.61887	Cluster-3554.30836	-5.01246235147873	None	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0006464,GO:0006486,GO:0006725,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0008194,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009308,GO:0009653,GO:0009690,GO:0009791,GO:0009888,GO:0009889,GO:0009908,GO:0009965,GO:0009987,GO:0010015,GO:0010016,GO:0010073,GO:0010075,GO:0010083,GO:0010154,GO:0010380,GO:0010817,GO:0016740,GO:0016757,GO:0016758,GO:0016763,GO:0019222,GO:0019538,GO:0022414,GO:0022622,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0034645,GO:0034754,GO:0035251,GO:0035252,GO:0036211,GO:0040008,GO:0042285,GO:0042445,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0045926,GO:0046483,GO:0046527,GO:0048316,GO:0048364,GO:0048366,GO:0048367,GO:0048439,GO:0048507,GO:0048509,GO:0048519,GO:0048608,GO:0048638,GO:0048731,GO:0048827,GO:0048831,GO:0048856,GO:0050403,GO:0050404,GO:0050789,GO:0050793,GO:0050794,GO:0051171,GO:0051193,GO:0051239,GO:0061458,GO:0065007,GO:0065008,GO:0070085,GO:0071704,GO:0090056,GO:0090567,GO:0090698,GO:0099402,GO:1901135,GO:1901137,GO:1901401,GO:1901463,GO:1901564,GO:1901566,GO:1901576,GO:1905392,GO:1905613,GO:2000026	None	F-box protein interaction domain
Cluster-2.23526	Cluster-3554.38394	-5.69638842363013	None	GO:0000724,GO:0000725,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009292,GO:0009294,GO:0009987,GO:0010035,GO:0010038,GO:0016020,GO:0016444,GO:0033554,GO:0034641,GO:0042221,GO:0042393,GO:0042802,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0044764,GO:0046483,GO:0046686,GO:0050896,GO:0051704,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:1901360	None	Belongs to the nucleosome assembly protein (NAP) family
Cluster-2.46374	Cluster-3554.35928	-5.81843626641653	GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0004869,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009892,GO:0009987,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0033554,GO:0034641,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045861,GO:0046483,GO:0048046,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051716,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0071704,GO:0080090,GO:0090304,GO:0098772,GO:1901360	GO:0005615, GO:0004867, GO:0016740, GO:0010951	Belongs to the serpin family	Putative Serpin family protein
Cluster-2.63223	Cluster-3554.29978	-5.2648807248818	GO:0000099,GO:0000101,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015184,GO:0015318,GO:0015711,GO:0015804,GO:0015807,GO:0015811,GO:0015849,GO:0016020,GO:0022857,GO:0031090,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072337,GO:0072348,GO:0072349,GO:0098588,GO:0098656,GO:0098805,GO:1901682,GO:1902475,GO:1903825,GO:1905039	GO:0000099,GO:0000101,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015179,GO:0015184,GO:0015318,GO:0015711,GO:0015804,GO:0015807,GO:0015811,GO:0015849,GO:0016020,GO:0022857,GO:0031090,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072337,GO:0072348,GO:0072349,GO:0098588,GO:0098656,GO:0098805,GO:1901682,GO:1902475,GO:1903825,GO:1905039	Cystinosin homolog	Cystinosin homolog
Cluster-2.38433	Cluster-3554.24491	-6.20209767932237	None	None	Belongs to the iron ascorbate-dependent oxidoreductase family	Belongs to the iron ascorbate-dependent oxidoreductase family
Cluster-2.17159	Cluster-3554.26572	-7.02014747413491	GO:0000003,GO:0001101,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007275,GO:0007568,GO:0007584,GO:0008150,GO:0008152,GO:0009593,GO:0009594,GO:0009605,GO:0009719,GO:0009725,GO:0009737,GO:0009738,GO:0009743,GO:0009755,GO:0009756,GO:0009791,GO:0009987,GO:0009991,GO:0010033,GO:0010050,GO:0010150,GO:0010182,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0022414,GO:0022622,GO:0023052,GO:0031667,GO:0032501,GO:0032502,GO:0032870,GO:0033993,GO:0035556,GO:0036211,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048364,GO:0048366,GO:0048367,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051606,GO:0051716,GO:0065007,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071322,GO:0071396,GO:0071495,GO:0071704,GO:0080022,GO:0090693,GO:0097305,GO:0097306,GO:0099402,GO:0140096,GO:1901564,GO:1901700,GO:1901701	GO:0005634, GO:0005737, GO:0004691, GO:0005524, GO:0003006, GO:0009594, GO:0009738, GO:0010050, GO:0010182, GO:0010260, GO:0035556, GO:0046777, GO:0080022	Non-specific serine threonine protein kinase	Putative protein kinase CAMK-AMPK family
Cluster-2.63117	Cluster-3554.39092	-5.81884861903057	GO:0000060,GO:0003674,GO:0005048,GO:0005215,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0006606,GO:0006607,GO:0006610,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008139,GO:0008150,GO:0008565,GO:0009507,GO:0009536,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0017038,GO:0031090,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0033036,GO:0033218,GO:0033365,GO:0034399,GO:0034504,GO:0034613,GO:0042277,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070013,GO:0070727,GO:0071702,GO:0071705,GO:0072594	GO:0009507, GO:0031965, GO:0034399, GO:0008139, GO:0008536, GO:0008565, GO:0000059, GO:0000060, GO:0006607, GO:0006610	importin subunit	Putative importin subunit beta-1
Cluster-2.2891	Cluster-9131.1	-6.10885949009989	None	GO:0016301, GO:0019887, GO:0009744, GO:0016310, GO:0043562, GO:0045859	None	Putative association with the SNF1 complex (ASC) domain-containing protein
Cluster-2.12036	Cluster-3554.35089	-5.29489658245276	None	None	None	None
Cluster-6387.0	Cluster-3554.44300	-7.07886267952958	None	GO:0005886, GO:0016021	None	CASP-like protein N24
Cluster-2.29510	Cluster-3554.25893	-5.42886355843672	GO:0005737, GO:0004364, GO:0006749, GO:0009407	GO:0016021	Glutathione_S-transferase,_N-terminal_domain	Glutathione_S-transferase,_N-terminal_domain
Cluster-2.53816	Cluster-3554.10980	-5.86966331271836	None	None	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding
Cluster-4723.0	Cluster-3554.17272	-5.71770502785042	None	None	belongs to the protein kinase superfamily	belongs to the protein kinase superfamily
Cluster-7145.0	Cluster-3554.34070	-5.46706564867119	None	None	None	None
Cluster-2.42364	Cluster-3554.27903	-5.25079434463499	None	GO:0008198, GO:0008270, GO:0016701, GO:0051213, GO:0006725, GO:0055114	4,5-DOPA dioxygenase	Putative stizolobate synthase
